Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,RTM_norm,AWS
COAST,MOMBASA,JOMVU,DIVA (PWANI OIL PRODUCTS),9.6,0.015261628,0.008920607,47.26637893,0.017403916,0.015261628,24.35455135
COAST,MOMBASA,JOMVU,DIVA GLYCERIN,14.07604167,0.523494009,0.111773608,,0.537151558,0.523494009,
COAST,MOMBASA,JOMVU,FRESCO (PWANI OIL PRODUCTS),85.460375,0.356031946,0.03632361,,0.358995816,0.356031946,
COAST,MOMBASA,JOMVU,FRESH FRI,6433.213667,0.142475448,0.028480567,35.23114298,0.142848694,0.142475448,22.63514436
COAST,MOMBASA,JOMVU,NDUME,319.2,0.228671314,0.070735275,48.19629137,0.228671314,0.228671314,35.11925495
COAST,MOMBASA,JOMVU,ONJA,66.75,0.026054469,0.009741681,47.35629313,0.026245945,0.026054469,24.91198962
COAST,MOMBASA,JOMVU,POPCO,670.056,0.160632223,0.022344306,46.66201269,0.170529646,0.160632223,30.82642919
COAST,MOMBASA,JOMVU,SALIT,9173.86,0.129370032,0.049665277,47.68458925,0.129501438,0.129370032,30.01125148
COAST,MOMBASA,JOMVU,SAWA CANDLES,17.4,0.009029094,0.00196508,,0.009691434,0.009029094,
COAST,MOMBASA,JOMVU,SAWA GLYCERIN,75.44732639,0.154927116,0.043289796,,0.155322036,0.154927116,
COAST,MOMBASA,JOMVU,SAWA MILKING JELLY,756.1335556,0.297894329,0.035453815,,0.298814119,0.297894329,
COAST,MOMBASA,JOMVU,SAWA PETROLLEUM JELLY,20.84625,0.263070539,0.035641622,69.1779389,0.269135802,0.263070539,52.78764715
COAST,MOMBASA,JOMVU,SAWA SOAP,16329.18,0.427461244,0.056474194,,0.430059243,0.427461244,
COAST,MOMBASA,JOMVU,USHINDI BAR,2704.4,0.478641121,0.067180966,47.44673382,0.47922315,0.478641121,46.43332478
COAST,MOMBASA,JOMVU,USHINDI LIQUID DISHWASH,453.36175,0.133351208,0.02394585,,0.134195014,0.133351208,
COAST,MOMBASA,JOMVU,USHINDI PASTE DISHWASH,138.6,0.042502153,0.013953207,,0.042619926,0.042502153,
COAST,MOMBASA,JOMVU,WHITE WASH (PWANI OIL PRODUCTS),9743.3,0.413877026,0.042572315,21.09236349,0.413959827,0.413877026,19.27582643
COAST,MOMBASA,KISAUNI,4U SOAP,24,0,0.00480986,,0.020512821,0,
COAST,MOMBASA,KISAUNI,AFRISENSE,31.53,0.281943002,0.045561115,56.16951953,0.283996487,0.281943002,43.9213627
COAST,MOMBASA,KISAUNI,BELLEZA (PWANI OIL PRODUCTS),173.908875,0.369722814,0.042285244,,0.371331348,0.369722814,
COAST,MOMBASA,KISAUNI,DETREX,3540.893,0.144928893,0.024482217,54.67270314,0.144945694,0.144928893,35.26000592
COAST,MOMBASA,KISAUNI,DIVA (PWANI OIL PRODUCTS),110.4,0.198401163,0.102586976,47.26637893,0.200145033,0.198401163,33.01089401
COAST,MOMBASA,KISAUNI,FRESCO (PWANI OIL PRODUCTS),89.24533333,0.372005044,0.037932348,,0.374895397,0.372005044,
COAST,MOMBASA,KISAUNI,FRESH FRI,12989.77533,0.288126464,0.057507209,35.23114298,0.288436315,0.288126464,27.76659615
COAST,MOMBASA,KISAUNI,FRYMATE,1619,0.668300382,0.139790702,37.2025893,0.669672402,0.668300382,43.4637993
COAST,MOMBASA,KISAUNI,NDUME,596.4,0.427254297,0.132163276,48.19629137,0.427254297,0.427254297,44.69021825
COAST,MOMBASA,KISAUNI,ONJA,229.5,0.090059974,0.03349387,47.35629313,0.090238868,0.090059974,27.94305311
COAST,MOMBASA,KISAUNI,POPCO,358.156,0.080306325,0.0119434,46.66201269,0.091150913,0.080306325,27.07826111
COAST,MOMBASA,KISAUNI,RAINBOW WASHING POWDER,162,0.746478873,0.285714286,,0.75,0.746478873,
COAST,MOMBASA,KISAUNI,SALIT,7580.644,0.106876239,0.041039953,47.68458925,0.10701104,0.106876239,28.93864419
COAST,MOMBASA,KISAUNI,SAWA BODY WASH,1.555,0.006736333,0.010817956,,0.019877708,0.006736333,
COAST,MOMBASA,KISAUNI,SAWA CANDLES,351.6,0.195295954,0.039708174,,0.195833797,0.195295954,
COAST,MOMBASA,KISAUNI,SAWA GLYCERIN,102.6352917,0.210924654,0.058889572,,0.211293405,0.210924654,
COAST,MOMBASA,KISAUNI,SAWA MILKING JELLY,577.1328889,0.227062808,0.027060778,,0.22807539,0.227062808,
COAST,MOMBASA,KISAUNI,SAWA PETROLLEUM JELLY,23.22625,0.294052559,0.039710798,69.1779389,0.299862826,0.294052559,54.93091939
COAST,MOMBASA,KISAUNI,SAWA SOAP,13018.3145,0.33986598,0.045023622,,0.342861459,0.33986598,
COAST,MOMBASA,KISAUNI,USHINDI BAR,2445.5,0.432712436,0.060749538,47.44673382,0.433345737,0.432712436,44.25415867
COAST,MOMBASA,KISAUNI,USHINDI DETERGENT,0,0,,58.84357168,,0,29.42178584
COAST,MOMBASA,KISAUNI,USHINDI LIQUID DISHWASH,1596.155833,0.471947766,0.084306425,,0.4724619,0.471947766,
COAST,MOMBASA,KISAUNI,USHINDI PASTE DISHWASH,746.4,0.229425514,0.075141948,,0.229520295,0.229425514,
COAST,MOMBASA,KISAUNI,WHITE WASH (PWANI OIL PRODUCTS),6571.375,0.279093632,0.028712926,21.09236349,0.279195473,0.279093632,16.43292609
COAST,MOMBASA,LIKONI,4U SOAP,366,0.298429319,0.073350368,,0.312820513,0.298429319,
COAST,MOMBASA,LIKONI,AFRISENSE,52.15,0.468203785,0.075357188,56.16951953,0.469724605,0.468203785,54.3835414
COAST,MOMBASA,LIKONI,BELLEZA (PWANI OIL PRODUCTS),326.2036458,0.695735608,0.079315105,,0.696512123,0.695735608,
COAST,MOMBASA,LIKONI,DETREX,13844.365,0.566707593,0.095721829,54.67270314,0.566716106,0.566707593,58.31978755
COAST,MOMBASA,LIKONI,DIVA (PWANI OIL PRODUCTS),71.2,0.127180233,0.066161166,47.26637893,0.129079043,0.127180233,29.64453853
COAST,MOMBASA,LIKONI,DIVA GLYCERIN,6.944180556,0.243306524,0.055141647,,0.264994769,0.243306524,
COAST,MOMBASA,LIKONI,FRESCO (PWANI OIL PRODUCTS),153.3904167,0.64270702,0.065196224,,0.644351464,0.64270702,
COAST,MOMBASA,LIKONI,FRESH FRI,8625.523833,0.191176615,0.038186173,35.23114298,0.191528663,0.191176615,24.35094214
COAST,MOMBASA,LIKONI,FRYMATE,261,0.104253198,0.022535746,37.2025893,0.107958306,0.104253198,22.47978357
COAST,MOMBASA,LIKONI,NDUME,38.4,0.027509331,0.008509507,48.19629137,0.027509331,0.027509331,25.42399342
COAST,MOMBASA,LIKONI,ONJA,2543.25,1,0.371169002,47.35629313,1,1,71.0344397
COAST,MOMBASA,LIKONI,POPCO,3929.264,1,0.131028862,46.66201269,1,1,69.99301904
COAST,MOMBASA,LIKONI,SALIT,11208.3755,0.158094305,0.0606797,47.68458925,0.158221375,0.158094305,31.38095662
COAST,MOMBASA,LIKONI,SAWA BODY WASH,31.07,0.389088004,0.216150408,,0.397170676,0.389088004,
COAST,MOMBASA,LIKONI,SAWA CANDLES,484.2,0.269200758,0.054683441,,0.269689206,0.269200758,
COAST,MOMBASA,LIKONI,SAWA GLYCERIN,84.43520833,0.173438956,0.048446818,,0.173825225,0.173438956,
COAST,MOMBASA,LIKONI,SAWA MILKING JELLY,1120.320056,0.442004875,0.0525299,,0.442735873,0.442004875,
COAST,MOMBASA,LIKONI,SAWA PETROLLEUM JELLY,59.5425,0.766804979,0.101802064,69.1779389,0.76872428,0.766804979,87.63495745
COAST,MOMBASA,LIKONI,SAWA SOAP,30409.641,0.799986703,0.105171232,,0.8008943,0.799986703,
COAST,MOMBASA,LIKONI,USHINDI BAR,2655.925,0.470041689,0.065976781,47.44673382,0.470633317,0.470041689,46.0253098
COAST,MOMBASA,LIKONI,USHINDI LIQUID DISHWASH,653.2145833,0.192565271,0.034501761,,0.193351424,0.192565271,
COAST,MOMBASA,LIKONI,USHINDI PASTE DISHWASH,288.4,0.08857178,0.029033947,,0.088683887,0.08857178,
COAST,MOMBASA,LIKONI,WHITE WASH (PWANI OIL PRODUCTS),23536.825,1,0.102841659,21.09236349,1,1,31.63854524
COAST,MOMBASA,LIKONI,,0,,,,,,
COAST,MOMBASA,MVITA,4U SOAP,619.5,0.519633508,0.124154517,,0.529487179,0.519633508,
COAST,MOMBASA,MVITA,AFRISENSE,111.0225,1,0.160428445,56.16951953,1,1,84.2542793
COAST,MOMBASA,MVITA,BELLEZA (PWANI OIL PRODUCTS),131.9755208,0.279957356,0.032089317,,0.281794981,0.279957356,
COAST,MOMBASA,MVITA,DETREX,13707.608,0.561109364,0.094776272,54.67270314,0.561117988,0.561109364,58.01371727
COAST,MOMBASA,MVITA,DIVA (PWANI OIL PRODUCTS),36.96,0.06497093,0.034344335,47.26637893,0.067005076,0.06497093,26.70413007
COAST,MOMBASA,MVITA,DIVA GLYCERIN,3.004333333,0.088522819,0.023856506,,0.114647453,0.088522819,
COAST,MOMBASA,MVITA,FRESCO (PWANI OIL PRODUCTS),137.8521667,0.577133249,0.058591931,,0.579079498,0.577133249,
COAST,MOMBASA,MVITA,FRESH FRI,45035.15917,1,0.199375759,35.23114298,1,1,52.84671447
COAST,MOMBASA,MVITA,FRYMATE,289,0.115883037,0.024953374,37.2025893,0.11954004,0.115883037,22.91244368
COAST,MOMBASA,MVITA,NDUME,1395.89,1,0.309331649,48.19629137,1,1,72.29443706
COAST,MOMBASA,MVITA,ONJA,136.75,0.053583718,0.019957677,47.35629313,0.053769783,0.053583718,26.21567284
COAST,MOMBASA,MVITA,POPCO,755.598,0.182662483,0.025196868,46.66201269,0.192300136,0.182662483,31.85440544
COAST,MOMBASA,MVITA,SALIT,70839.831,1,0.38351139,47.68458925,1,1,71.52688388
COAST,MOMBASA,MVITA,SAWA BODY WASH,78.22833333,1,0.544225496,,1,1,
COAST,MOMBASA,MVITA,SAWA CANDLES,230,0.127522015,0.025975199,,0.128105158,0.127522015,
COAST,MOMBASA,MVITA,SAWA GLYCERIN,42.30561806,0.086666986,0.024273909,,0.087093805,0.086666986,
COAST,MOMBASA,MVITA,SAWA MILKING JELLY,1070.264611,0.422197667,0.050182885,,0.422954614,0.422197667,
COAST,MOMBASA,MVITA,SAWA PETROLLEUM JELLY,50.46875,0.64868603,0.08628833,69.1779389,0.651577503,0.64868603,79.46373203
COAST,MOMBASA,MVITA,SAWA SOAP,37969.606,1,0.131317244,,1,1,
COAST,MOMBASA,MVITA,USHINDI BAR,4322.375,0.765668795,0.10737366,47.44673382,0.765930395,0.765668795,60.05185044
COAST,MOMBASA,MVITA,USHINDI DETERGENT,0,0,,58.84357168,,0,29.42178584
COAST,MOMBASA,MVITA,USHINDI FLOOR CLEANER,24.18,0,1,,1,0,
COAST,MOMBASA,MVITA,USHINDI LIQUID DISHWASH,1358.973167,0.401673308,0.071778812,,0.402255864,0.401673308,
COAST,MOMBASA,MVITA,USHINDI PASTE DISHWASH,1669.8,0.513408783,0.168102928,,0.513468635,0.513408783,
COAST,MOMBASA,MVITA,WHITE WASH (PWANI OIL PRODUCTS),22109,0.939327979,0.09660293,21.09236349,0.93933655,0.939327979,30.35882892
COAST,MOMBASA,MVITA,,6.21,,,,,,
COAST,MOMBASA,NYALI,4U SOAP,106.5,0.071989529,0.021343755,,0.091025641,0.071989529,
COAST,MOMBASA,NYALI,AFRISENSE,31.155,0.278555621,0.045019237,56.16951953,0.280618793,0.278555621,43.73109515
COAST,MOMBASA,NYALI,BELLEZA (PWANI OIL PRODUCTS),355.1884583,0.757782516,0.086362646,,0.758400681,0.757782516,
COAST,MOMBASA,NYALI,DETREX,5667.15,0.231968477,0.039183449,54.67270314,0.231983567,0.231968477,40.01869523
COAST,MOMBASA,NYALI,DIVA (PWANI OIL PRODUCTS),145.2,0.261627907,0.134924175,47.26637893,0.263234228,0.261627907,35.99939325
COAST,MOMBASA,NYALI,DIVA GLYCERIN,1.502166667,0.029507606,0.011928253,,0.057323727,0.029507606,
COAST,MOMBASA,NYALI,FRESCO (PWANI OIL PRODUCTS),176.4985833,0.740226986,0.075017992,,0.741422594,0.740226986,
COAST,MOMBASA,NYALI,FRESH FRI,26312.14433,0.584076795,0.116486848,35.23114298,0.584257829,0.584076794,38.19326454
COAST,MOMBASA,NYALI,FRYMATE,2417.6,1,0.208744906,37.2025893,1,1,55.80388395
COAST,MOMBASA,NYALI,NDUME,967.9,0.693392746,0.214488322,48.19629137,0.693392746,0.693392746,57.5171045
COAST,MOMBASA,NYALI,ONJA,437.75,0.171959493,0.063886457,47.35629313,0.172122284,0.171959493,31.82151071
COAST,MOMBASA,NYALI,POPCO,516.744,0.121148658,0.017231822,46.66201269,0.131511652,0.121148658,28.98404655
COAST,MOMBASA,NYALI,RAINBOW WASHING POWDER,186,0.85915493,0.328042328,,0.861111111,0.85915493,
COAST,MOMBASA,NYALI,SALIT,18133.666,0.255868902,0.098171711,47.68458925,0.255981215,0.255868902,36.0432981
COAST,MOMBASA,NYALI,SAWA BODY WASH,7.775,0.087313239,0.054089779,,0.099388542,0.087313239,
COAST,MOMBASA,NYALI,SAWA CANDLES,697.8,0.388251031,0.078806496,,0.388659909,0.388251031,
COAST,MOMBASA,NYALI,SAWA GLYCERIN,151.7399375,0.312062757,0.087064594,,0.312384245,0.312062757,
COAST,MOMBASA,NYALI,SAWA MILKING JELLY,945.9292778,0.372997511,0.044353013,,0.373818912,0.372997511,
COAST,MOMBASA,NYALI,SAWA PETROLLEUM JELLY,40.63,0.520608575,0.069466647,69.1779389,0.524554184,0.520608575,70.60359767
COAST,MOMBASA,NYALI,SAWA SOAP,23049.8775,0.605270118,0.079717614,,0.607061277,0.605270118,
COAST,MOMBASA,NYALI,USHINDI BAR,5643.3,1,0.140187229,47.44673382,1,1,71.17010073
COAST,MOMBASA,NYALI,USHINDI DETERGENT,0,0,,58.84357168,,0,29.42178584
COAST,MOMBASA,NYALI,USHINDI LIQUID DISHWASH,3276.159667,0.969713307,0.173041569,,0.969742796,0.969713308,
COAST,MOMBASA,NYALI,USHINDI PASTE DISHWASH,1333.4,0.409952024,0.134236701,,0.4100246,0.409952024,
COAST,MOMBASA,NYALI,WHITE WASH (PWANI OIL PRODUCTS),9728.775,0.413259821,0.04250885,21.09236349,0.413342709,0.413259821,19.26280811
COAST,MOMBASA,,AFRISENSE,0.3175,0,,56.16951953,0.002859781,0,28.08475977
COAST,MOMBASA,,BELLEZA (PWANI OIL PRODUCTS),1.19525,0,,,0.002552105,0,
COAST,MOMBASA,,DETREX,105.876,0.004314447,,54.67270314,0.004334011,0.004314447,27.57223407
COAST,MOMBASA,,FRESCO (PWANI OIL PRODUCTS),1.095645833,0,,,0.00460251,0,
COAST,MOMBASA,,FRESH FRI,209.8358333,0.004225958,,35.23114298,0.004659378,0.004225958,17.7644568
COAST,MOMBASA,,ONJA,0.5,0,,47.35629313,0.000196599,0,23.67814657
COAST,MOMBASA,,SALIT,101.1285,0.001276826,,47.68458925,0.001427566,0.001276826,23.90317956
COAST,MOMBASA,,SAWA CANDLES,1.2,0,,,0.000668375,0,
COAST,MOMBASA,,SAWA GLYCERIN,0.378291667,0.000311607,,,0.000778782,0.000311607,
COAST,MOMBASA,,SAWA MILKING JELLY,5.525,0.000874509,,,0.002183408,0.000874509,
COAST,MOMBASA,,SAWA PETROLLEUM JELLY,1.29625,0.00857538,,69.1779389,0.016735254,0.00857538,35.18219659
COAST,MOMBASA,,SAWA SOAP,290.788,0.003134985,,,0.007658441,0.003134985,
COAST,MOMBASA,,USHINDI BAR,162.15,0.027647685,,47.44673382,0.028733188,0.027647685,25.03515926
COAST,MOMBASA,,USHINDI LIQUID DISHWASH,5.5495,0.000669661,,,0.001642651,0.000669661,
COAST,MOMBASA,,USHINDI PASTE DISHWASH,0.6,6.15E-05,,,0.000184502,6.15E-05,
COAST,MOMBASA,,WHITE WASH (PWANI OIL PRODUCTS),202.125,0.008447532,,21.09236349,0.008587607,0.008447532,10.72436017
COAST,TAITA TAVETA,MWATATE,4U SOAP,34.5,0.009162304,0.006914174,,0.029487179,0.009162304,
COAST,TAITA TAVETA,MWATATE,AFRISENSE,12.6325,0.111241588,0.018254069,56.16951953,0.113783242,0.111241588,34.33314631
COAST,TAITA TAVETA,MWATATE,BELLEZA (PWANI OIL PRODUCTS),93.32910417,0.197228145,0.022692596,,0.199276903,0.197228145,
COAST,TAITA TAVETA,MWATATE,DETREX,615.6826667,0.025183684,0.004256914,54.67270314,0.025202838,0.025183684,28.71321164
COAST,TAITA TAVETA,MWATATE,DIVA GLYCERIN,15.43091667,0.576722614,0.122532262,,0.588854532,0.576722614,
COAST,TAITA TAVETA,MWATATE,FRESCO (PWANI OIL PRODUCTS),41.63454167,0.171080286,0.017696118,,0.174895397,0.171080286,
COAST,TAITA TAVETA,MWATATE,FRESH FRI,6161.38,0.136436787,0.027277128,35.23114298,0.136812662,0.136436787,22.42239545
COAST,TAITA TAVETA,MWATATE,FRYMATE,365,0.147449742,0.031515507,37.2025893,0.150976175,0.147449742,24.08680686
COAST,TAITA TAVETA,MWATATE,MPISHI POA,15,0.10468135,0.064919327,47.19936714,0.14921216,0.10468135,28.54057704
COAST,TAITA TAVETA,MWATATE,NDUME,58.8,0.042123663,0.013030182,48.19629137,0.042123663,0.042123663,26.12835002
COAST,TAITA TAVETA,MWATATE,ONJA,73.25,0.028610756,0.010690309,47.35629313,0.02880173,0.028610756,25.03304592
COAST,TAITA TAVETA,MWATATE,POPCO,718.154,0.173019255,0.023948226,46.66201269,0.182770616,0.173019255,31.404433
COAST,TAITA TAVETA,MWATATE,SALIT,1837.7315,0.025795026,0.009949077,47.68458925,0.025942065,0.025795026,25.07231986
COAST,TAITA TAVETA,MWATATE,SAWA CANDLES,190,0.105227957,0.021457773,,0.105826,0.105227957,
COAST,TAITA TAVETA,MWATATE,SAWA GLYCERIN,102.8369097,0.211339915,0.059005256,,0.211708472,0.211339915,
COAST,TAITA TAVETA,MWATATE,SAWA MILKING JELLY,867.6559444,0.342024334,0.04068291,,0.342886312,0.342024334,
COAST,TAITA TAVETA,MWATATE,SAWA PETROLLEUM JELLY,16.575,0.20746888,0.028338904,69.1779389,0.21399177,0.20746888,48.94123893
COAST,TAITA TAVETA,MWATATE,SAWA SOAP,3884.751528,0.098220147,0.013435348,,0.102312137,0.098220147,
COAST,TAITA TAVETA,MWATATE,USHINDI BAR,254.325,0.043999468,0.006317778,47.44673382,0.045066716,0.043999468,25.81099795
COAST,TAITA TAVETA,MWATATE,USHINDI LIQUID DISHWASH,223.5554167,0.065262271,0.011807843,,0.066172372,0.065262271,
COAST,TAITA TAVETA,MWATATE,USHINDI PASTE DISHWASH,155.6,0.047730348,0.01566464,,0.047847478,0.047730348,
COAST,TAITA TAVETA,MWATATE,WHITE WASH (PWANI OIL PRODUCTS),3035.4948,0.12884483,0.013263272,21.09236349,0.128967896,0.12884483,13.26382373
COAST,TAITA TAVETA,TAVETA,AFRISENSE,17.4125,0.154419403,0.025161209,56.16951953,0.156837578,0.154419403,36.75842343
COAST,TAITA TAVETA,TAVETA,BELLEZA (PWANI OIL PRODUCTS),103.389125,0.218763326,0.02513865,,0.220757125,0.218763326,
COAST,TAITA TAVETA,TAVETA,DETREX,979.9166667,0.040093817,0.006775278,54.67270314,0.040112678,0.040093817,29.52838894
COAST,TAITA TAVETA,TAVETA,DIVA GLYCERIN,23.10094444,0.878052906,0.183437643,,0.881548137,0.878052906,
COAST,TAITA TAVETA,TAVETA,FRESCO (PWANI OIL PRODUCTS),52.8898125,0.218579235,0.022479997,,0.222175732,0.218579235,
COAST,TAITA TAVETA,TAVETA,FRESH FRI,3561.437667,0.078680258,0.015766889,35.23114298,0.079081272,0.078680258,20.38756692
COAST,TAITA TAVETA,TAVETA,ONJA,55.75,0.021728444,0.008136311,47.35629313,0.021920771,0.021728444,24.70712511
COAST,TAITA TAVETA,TAVETA,SALIT,752.924,0.01047919,0.004076166,47.68458925,0.01062854,0.01047919,24.34199049
COAST,TAITA TAVETA,TAVETA,SAWA CANDLES,43,0.023297291,0.004856233,,0.023950095,0.023297291,
COAST,TAITA TAVETA,TAVETA,SAWA GLYCERIN,153.2524792,0.315178055,0.087932453,,0.315498087,0.315178055,
COAST,TAITA TAVETA,TAVETA,SAWA MILKING JELLY,520.8515,0.204791961,0.02442184,,0.205833719,0.204791961,
COAST,TAITA TAVETA,TAVETA,SAWA PETROLLEUM JELLY,12.9625,0.1604426,0.022162476,69.1779389,0.167352538,0.1604426,45.68805785
COAST,TAITA TAVETA,TAVETA,SAWA SOAP,3364.793056,0.084463653,0.01163708,,0.088618066,0.084463653,
COAST,TAITA TAVETA,TAVETA,USHINDI BAR,178.5,0.030548164,0.004434182,47.44673382,0.031630429,0.030548164,25.17277751
COAST,TAITA TAVETA,TAVETA,USHINDI LIQUID DISHWASH,174.0185833,0.050585086,0.009191386,,0.051509476,0.050585086,
COAST,TAITA TAVETA,TAVETA,USHINDI PASTE DISHWASH,111.6,0.034198548,0.01123505,,0.034317343,0.034198548,
COAST,TAITA TAVETA,TAVETA,WHITE WASH (PWANI OIL PRODUCTS),2425.4446,0.1029222,0.010597723,21.09236349,0.103048929,0.1029222,12.7170542
COAST,TAITA TAVETA,VOI,4U SOAP,273,0.217277487,0.05471216,,0.233333333,0.217277487,
COAST,TAITA TAVETA,VOI,AFRISENSE,38.6175,0.3459645,0.055802612,56.16951953,0.347834898,0.3459645,47.51741952
COAST,TAITA TAVETA,VOI,BELLEZA (PWANI OIL PRODUCTS),468.3387917,1,0.113874694,,1,1,
COAST,TAITA TAVETA,VOI,DETREX,2063.372333,0.084445714,0.014266438,54.67270314,0.084463703,0.084445714,31.953227
COAST,TAITA TAVETA,VOI,DIVA (PWANI OIL PRODUCTS),32.4,0.056686047,0.030107047,47.26637893,0.058738216,0.056686047,26.31253362
COAST,TAITA TAVETA,VOI,DIVA GLYCERIN,26.20497222,1,0.208085793,,1,1,
COAST,TAITA TAVETA,VOI,FRESCO (PWANI OIL PRODUCTS),238.0539583,1,0.101181152,,1,1,
COAST,TAITA TAVETA,VOI,FRESH FRI,32366.50283,0.718571598,0.14329018,35.23114298,0.718694092,0.718571598,42.93167018
COAST,TAITA TAVETA,VOI,FRYMATE,2264,0.936202027,0.195482489,37.2025893,0.936465917,0.936202027,53.43043416
COAST,TAITA TAVETA,VOI,NDUME,372,0.266496644,0.082435846,48.19629137,0.266496644,0.266496644,36.94229557
COAST,TAITA TAVETA,VOI,ONJA,176.75,0.069314718,0.025795388,47.35629313,0.06949769,0.069314718,26.96063468
COAST,TAITA TAVETA,VOI,POPCO,3660.282,0.93072709,0.12205914,46.66201269,0.931543923,0.93072709,66.76060562
COAST,TAITA TAVETA,VOI,SALIT,8970.327833,0.126496467,0.048563398,47.68458925,0.126628307,0.126496467,29.87422669
COAST,TAITA TAVETA,VOI,SAWA CANDLES,742,0.412885966,0.083798252,,0.413278378,0.412885966,
COAST,TAITA TAVETA,VOI,SAWA GLYCERIN,485.7477292,1,0.278709941,,1,1,
COAST,TAITA TAVETA,VOI,SAWA MILKING JELLY,2530.447889,1,0.118648393,,1,1,
COAST,TAITA TAVETA,VOI,SAWA PETROLLEUM JELLY,37.1025,0.474688797,0.063435547,69.1779389,0.479012346,0.474688797,67.42696202
COAST,TAITA TAVETA,VOI,SAWA SOAP,16345.49988,0.427893017,0.056530636,,0.430489057,0.427893017,
COAST,TAITA TAVETA,VOI,USHINDI BAR,1669.275,0.295010644,0.041467056,47.44673382,0.295797672,0.295010644,37.72065841
COAST,TAITA TAVETA,VOI,USHINDI LIQUID DISHWASH,2332.837083,0.690217828,0.123216763,,0.690519445,0.690217828,
COAST,TAITA TAVETA,VOI,USHINDI PASTE DISHWASH,3252,1,0.327386945,,1,1,
COAST,TAITA TAVETA,VOI,WHITE WASH (PWANI OIL PRODUCTS),18916.007,0.803649351,0.082651485,21.09236349,0.803677089,0.803649351,27.49704597
COAST,TAITA TAVETA,WUNDANYI,4U SOAP,36,0.010471204,0.00721479,,0.030769231,0.010471204,
COAST,TAITA TAVETA,WUNDANYI,AFRISENSE,3.5625,0.029312136,0.005147842,56.16951953,0.03208809,0.029312136,29.73120835
COAST,TAITA TAVETA,WUNDANYI,BELLEZA (PWANI OIL PRODUCTS),38.845625,0.080597015,0.009445158,,0.082943428,0.080597015,
COAST,TAITA TAVETA,WUNDANYI,DETREX,219.8133333,0.008978539,0.001519819,54.67270314,0.008998012,0.008978539,27.82723258
COAST,TAITA TAVETA,WUNDANYI,DIVA (PWANI OIL PRODUCTS),1.2,0,0.001115076,47.26637893,0.002175489,0,23.63318947
COAST,TAITA TAVETA,WUNDANYI,DIVA GLYCERIN,3.013166667,0.088869852,0.023926649,,0.11498454,0.088869852,
COAST,TAITA TAVETA,WUNDANYI,FRESCO (PWANI OIL PRODUCTS),29.88125,0.121479613,0.012700563,,0.125523013,0.121479613,
COAST,TAITA TAVETA,WUNDANYI,FRESH FRI,7193.632833,0.159367812,0.031847029,35.23114298,0.159733705,0.159367812,23.23028165
COAST,TAITA TAVETA,WUNDANYI,FRYMATE,562,0.229273966,0.048525247,37.2025893,0.232461946,0.229273966,27.13087984
COAST,TAITA TAVETA,WUNDANYI,MPISHI POA,10,0.052340675,0.043279551,47.19936714,0.099474773,0.052340675,26.0701303
COAST,TAITA TAVETA,WUNDANYI,NDUME,100.8,0.072211994,0.022337455,48.19629137,0.072211994,0.072211994,27.57849598
COAST,TAITA TAVETA,WUNDANYI,ONJA,16.5,0.0062924,0.002408056,47.35629313,0.006487762,0.0062924,23.9761313
COAST,TAITA TAVETA,WUNDANYI,POPCO,237.006,0.049105676,0.007903421,46.66201269,0.060318166,0.049105676,25.62237601
COAST,TAITA TAVETA,WUNDANYI,SALIT,1436.341667,0.020128011,0.00777604,47.68458925,0.020275905,0.020128011,24.80209055
COAST,TAITA TAVETA,WUNDANYI,SAWA CANDLES,146.6,0.081038903,0.016556366,,0.081653114,0.081038903,
COAST,TAITA TAVETA,WUNDANYI,SAWA GLYCERIN,52.69822917,0.108072068,0.03023693,,0.108488884,0.108072068,
COAST,TAITA TAVETA,WUNDANYI,SAWA MILKING JELLY,830.362,0.327266921,0.03893426,,0.328148232,0.327266921,
COAST,TAITA TAVETA,WUNDANYI,SAWA PETROLLEUM JELLY,3.6975,0.039834025,0.006321756,69.1779389,0.047736626,0.039834025,37.34460519
COAST,TAITA TAVETA,WUNDANYI,SAWA SOAP,1351.4315,0.031196332,0.004673903,,0.035592455,0.031196332,
COAST,TAITA TAVETA,WUNDANYI,USHINDI BAR,70.55,0.011397907,0.001752558,47.44673382,0.012501551,0.011397907,24.26416035
COAST,TAITA TAVETA,WUNDANYI,USHINDI LIQUID DISHWASH,137.9318333,0.039893002,0.007285341,,0.040827803,0.039893002,
COAST,TAITA TAVETA,WUNDANYI,USHINDI PASTE DISHWASH,59.6,0.018206421,0.006000081,,0.018327183,0.018206421,
COAST,TAITA TAVETA,WUNDANYI,WHITE WASH (PWANI OIL PRODUCTS),1509.7786,0.064013156,0.006596817,21.09236349,0.064145381,0.064013156,11.89637049
COAST,TANA RIVER,BURA,AFRISENSE,10.7825,0.094530509,0.015580803,56.16951953,0.097119953,0.094530509,33.39449304
COAST,TANA RIVER,BURA,BELLEZA (PWANI OIL PRODUCTS),20.12004167,0.040511727,0.004892107,,0.042960442,0.040511727,
COAST,TANA RIVER,BURA,DETREX,291.572,0.011916023,0.002015969,54.67270314,0.011935437,0.011916023,27.98783274
