REGION_NAME,BRAND,SKU,MONTH,Sales Value,VOLUME,Price,Total_Sales_Vol,mean,std,Market_Share,Total_brand,z_score,Cleaned_Brand,PED,Cluster
CENTRAL,FRYMATE,5000G,9,528434.385,3340.822,158.1749596,924033.276,8400.302509,18698.59839,0.003615478,37,-0.270580736,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,5000G,10,1391558.781,8701.268,159.9259764,932467.237,8476.974882,17132.52569,0.009331446,37,0.013091655,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,5000G,11,1542816.334,9502.05,162.3666823,1009946.938,9265.568239,18158.0099,0.009408465,37,0.013023551,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,5000G,12,1939514.427,10852.008,178.7240137,1122978.693,9850.690289,19456.95794,0.009663592,37,0.05146322,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,1,9681242.662,25329.898,382.2061448,1006773.271,8460.279588,15812.4923,0.025159486,37,1.066853858,FRYMATE,-1.256105789,Green A (Low Competition)
CENTRAL,FRYMATE,500G,2,7334794.08,19681.45,372.6754929,1098685.536,9155.7128,17825.72377,0.017913633,37,0.590480215,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,3,9634454.394,25631.657,375.8810597,947185.319,8308.643149,16444.37594,0.027060868,37,1.053430906,FRYMATE,-1.256105789,Green A (Low Competition)
CENTRAL,FRYMATE,500G,4,5687028.045,15876.33,358.2079766,884522.783,7827.635248,14883.07345,0.017949035,37,0.540795205,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,5,7773755.174,21444.653,362.5031925,916193.537,8180.299438,14306.38029,0.023406248,37,0.927163496,FRYMATE,-1.256105789,Green A (Low Competition)
CENTRAL,FRYMATE,500G,6,5525791.391,15695.096,352.0712069,967178.115,8873.193716,16279.51417,0.01622772,37,0.419048272,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,7,7349172.692,20866.26,352.2036384,1009149.125,9258.248853,19074.67159,0.020677083,37,0.608556278,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,8,7496876.632,21161.52,354.2692884,944767.018,8588.791073,18291.17354,0.022398665,37,0.687365898,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,9,6424178.024,18244.432,352.1171842,924033.276,8400.302509,18698.59839,0.019744345,37,0.526463497,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,10,7457015.39,21082.512,353.7062087,932467.237,8476.974882,17132.52569,0.022609386,37,0.735766422,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,11,6644734.796,18842.735,352.6417368,1009946.938,9265.568239,18158.0099,0.018657153,37,0.527434824,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,500G,12,7085752.398,20269.859,349.5708775,1122978.693,9850.690289,19456.95794,0.018050083,37,0.535498342,FRYMATE,-1.256105789,Yellow B (Struggling)
CENTRAL,FRYMATE,50G,1,160610.428,660.927,243.0078178,1006773.271,8460.279588,15812.4923,0.00065648,37,-0.49323993,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,2,195307.864,803.71,243.007881,1098685.536,9155.7128,17825.72377,0.00073152,37,-0.468536532,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,3,136596.77,562.108,243.0080518,947185.319,8308.643149,16444.37594,0.000593451,37,-0.471075046,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,4,204440.215,841.29,243.0080174,884522.783,7827.635248,14883.07345,0.000951123,37,-0.469415492,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,5,0,,,916193.537,8180.299438,14306.38029,,37,,FRYMATE,-1.256105789,Unclassified
CENTRAL,FRYMATE,50G,6,0,,,967178.115,8873.193716,16279.51417,,37,,FRYMATE,-1.256105789,Unclassified
CENTRAL,FRYMATE,50G,7,0,,,1009149.125,9258.248853,19074.67159,,37,,FRYMATE,-1.256105789,Unclassified
CENTRAL,FRYMATE,50G,8,272278.777,1050.973,259.0730466,944767.018,8588.791073,18291.17354,0.001112415,37,-0.412101392,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,9,298523.948,1154.267,258.6264253,924033.276,8400.302509,18698.59839,0.001249162,37,-0.387517575,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,10,249571.562,954.745,261.4012768,932467.237,8476.974882,17132.52569,0.001023891,37,-0.439061351,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,11,272248.061,1046.169,260.2333476,1009946.938,9265.568239,18158.0099,0.001035865,37,-0.452659696,FRYMATE,-1.256105789,Blue B (Stagnant)
CENTRAL,FRYMATE,50G,12,107777.972,432.811,249.0185601,1122978.693,9850.690289,19456.95794,0.000385413,37,-0.484036575,FRYMATE,-1.256105789,White A (Low Potential)
CENTRAL,MPISHI POA,10000G,1,6620192.316,44816.425,147.7179921,1006773.271,8460.279588,15812.4923,0.044514913,37,2.299203992,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,2,7430412.729,50301.339,147.7179907,1098685.536,9155.7128,17825.72377,0.045783199,37,2.308216302,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,3,6697754.225,45341.493,147.7179903,947185.319,8308.643149,16444.37594,0.047869717,37,2.252007008,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,4,6235078.783,42209.339,147.7179916,884522.783,7827.635248,14883.07345,0.0477199,37,2.310121217,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,5,5966658.882,40392.291,147.7177633,916193.537,8180.299438,14306.38029,0.044087073,37,2.251582225,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,6,2295837.565,15542.031,147.717989,967178.115,8873.193716,16279.51417,0.016069461,37,0.409645965,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,10000G,7,2964408.215,18370.304,161.3695786,1009149.125,9258.248853,19074.67159,0.018203756,37,0.477704431,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,10000G,8,3451907.757,21328.15,161.8475,944767.018,8588.791073,18291.17354,0.022575037,37,0.696475756,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,10000G,9,3375608.092,22851.706,147.7179906,924033.276,8400.302509,18698.59839,0.024730393,37,0.772860254,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,10000G,10,3580072.448,24235.859,147.7179929,932467.237,8476.974882,17132.52569,0.025991111,37,0.919822588,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,11,4012154.583,27160.907,147.7179898,1009946.938,9265.568239,18158.0099,0.0268934,37,0.985534145,MPISHI POA,-1.585225924,Green A (Low Competition)
CENTRAL,MPISHI POA,10000G,12,3253238.402,22023.305,147.7179925,1122978.693,9850.690289,19456.95794,0.019611507,37,0.625617568,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,1000G,1,328160.335,974.768,336.6548091,1006773.271,8460.279588,15812.4923,0.00096821,37,-0.473392268,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,2,218654.433,649.468,336.6669844,1098685.536,9155.7128,17825.72377,0.000591132,37,-0.477189308,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,3,351928.52,1069.1,329.182041,947185.319,8308.643149,16444.37594,0.001128713,37,-0.440244323,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,4,780841.838,2381.495,327.8788484,884522.783,7827.635248,14883.07345,0.002692407,37,-0.365928467,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,5,933700.435,2727.974,342.2688174,916193.537,8180.299438,14306.38029,0.002977508,37,-0.381111457,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,6,1046430.274,2989.345,350.0533642,967178.115,8873.193716,16279.51417,0.003090791,37,-0.361426555,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,7,344182.179,1064.311,323.3849683,1009149.125,9258.248853,19074.67159,0.001054662,37,-0.429571634,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,8,1037615.749,3218.013,322.4398873,944767.018,8588.791073,18291.17354,0.003406145,37,-0.293626763,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,9,1115085.718,3473.77,321.0015971,924033.276,8400.302509,18698.59839,0.003759356,37,-0.263470684,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,10,517397.647,1611.593,321.0473407,932467.237,8476.974882,17132.52569,0.001728311,37,-0.400722112,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,11,1046234.227,3138.896,333.3128039,1009946.938,9265.568239,18158.0099,0.003107981,37,-0.337408795,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,1000G,12,1696869.04,5063.388,335.1252245,1122978.693,9850.690289,19456.95794,0.004508891,37,-0.246045775,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,100G,1,144801.314,623.442,232.2610828,1006773.271,8460.279588,15812.4923,0.000619248,37,-0.495610524,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,100G,2,196484.709,845.965,232.261038,1098685.536,9155.7128,17825.72377,0.000769979,37,-0.466166081,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,100G,3,147820.323,636.441,232.2608427,947185.319,8308.643149,16444.37594,0.000671929,37,-0.466554777,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,100G,4,145748.155,558.445,260.9892738,884522.783,7827.635248,14883.07345,0.000631352,37,-0.488419967,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,100G,5,103412.79,404.711,255.5225581,916193.537,8180.299438,14306.38029,0.000441731,37,-0.543504945,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,100G,6,145196.295,579.499,250.5548672,967178.115,8873.193716,16279.51417,0.000599165,37,-0.509455911,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,100G,7,82786.204,356.436,232.2610623,1009149.125,9258.248853,19074.67159,0.000353204,37,-0.466682365,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,100G,8,67831.253,292.048,232.2606318,944767.018,8588.791073,18291.17354,0.000309122,37,-0.453592715,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,100G,9,81099.017,303.271,267.4143489,924033.276,8400.302509,18698.59839,0.000328204,37,-0.433028794,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,100G,10,0,,,932467.237,8476.974882,17132.52569,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,100G,11,0,,,1009946.938,9265.568239,18158.0099,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,100G,12,0,,,1122978.693,9850.690289,19456.95794,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,2000G,1,3536209.357,10953.452,322.8397182,1006773.271,8460.279588,15812.4923,0.01087976,37,0.157671059,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,2,2965965.036,9756.261,304.0063233,1098685.536,9155.7128,17825.72377,0.008879939,37,0.033689976,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,3,1408786.553,4582.113,307.4534724,947185.319,8308.643149,16444.37594,0.00483761,37,-0.226614264,MPISHI POA,-1.585225924,Yellow A (Resilient)
CENTRAL,MPISHI POA,2000G,4,637852.44,1939.711,328.8389044,884522.783,7827.635248,14883.07345,0.002192946,37,-0.39561212,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,2000G,5,5304948.123,17612.897,301.1967948,916193.537,8180.299438,14306.38029,0.019223992,37,0.659328032,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,6,4858759.571,16073.423,302.2853048,967178.115,8873.193716,16279.51417,0.016618886,37,0.442287725,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,7,3072901.028,10041.379,306.0238069,1009149.125,9258.248853,19074.67159,0.009950342,37,0.041056023,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,8,3421438.867,11222.34,304.8774914,944767.018,8588.791073,18291.17354,0.011878421,37,0.143979222,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,9,2779501.857,9213.525,301.6762702,924033.276,8400.302509,18698.59839,0.009970988,37,0.043491094,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,10,2513286.669,8342.336,301.2689334,932467.237,8476.974882,17132.52569,0.008946519,37,-0.007858671,MPISHI POA,-1.585225924,Yellow A (Resilient)
CENTRAL,MPISHI POA,2000G,11,2863660.329,9538.322,300.2268459,1009946.938,9265.568239,18158.0099,0.009444379,37,0.015021126,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,2000G,12,2985435.718,9842.405,303.3238033,1122978.693,9850.690289,19456.95794,0.008764552,37,-0.000425827,MPISHI POA,-1.585225924,Yellow A (Resilient)
CENTRAL,MPISHI POA,250G,1,4080.893,11.724,348.0802627,1006773.271,8460.279588,15812.4923,1.16E-05,37,-0.534296266,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,2,80236.736,209.494,383.002549,1098685.536,9155.7128,17825.72377,0.000190677,37,-0.50187128,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,3,473559.713,1193.11,396.9120307,947185.319,8308.643149,16444.37594,0.001259637,37,-0.432703143,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,250G,4,90917.273,228.988,397.039465,884522.783,7827.635248,14883.07345,0.000258883,37,-0.510556322,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,5,83091.073,218.52,380.2447053,916193.537,8180.299438,14306.38029,0.000238509,37,-0.556519488,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,6,15411.015,53.596,287.5403948,967178.115,8873.193716,16279.51417,5.54E-05,37,-0.541760499,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,7,1664.026,5.643,294.8832181,1009149.125,9258.248853,19074.67159,5.59E-06,37,-0.485072878,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,8,4603.321,16.679,275.9950237,944767.018,8588.791073,18291.17354,1.77E-05,37,-0.468647463,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,9,3469.686,12.571,276.0071593,924033.276,8400.302509,18698.59839,1.36E-05,37,-0.448575414,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,10,2838.895,10.286,275.996014,932467.237,8476.974882,17132.52569,1.10E-05,37,-0.494188016,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,11,2267.112,8.214,276.0058437,1009946.938,9265.568239,18158.0099,8.13E-06,37,-0.509822072,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,250G,12,2050.266,7.429,275.9814241,1122978.693,9850.690289,19456.95794,6.62E-06,37,-0.505899294,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,40G,1,223964.176,521.955,429.0871359,1006773.271,8460.279588,15812.4923,0.000518443,37,-0.502028677,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,2,217061.441,434.123,499.9998641,1098685.536,9155.7128,17825.72377,0.000395129,37,-0.489269884,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,40G,3,535034.687,1178.506,453.9940289,947185.319,8308.643149,16444.37594,0.001244219,37,-0.433591228,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,4,994182.241,2118.045,469.3867415,884522.783,7827.635248,14883.07345,0.002394562,37,-0.383629784,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,5,740652.385,1596.481,463.9280925,916193.537,8180.299438,14306.38029,0.001742515,37,-0.460201554,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,6,694470.305,1359.52,510.8202196,967178.115,8873.193716,16279.51417,0.001405656,37,-0.461541643,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,7,761272.847,1477.319,515.307017,1009149.125,9258.248853,19074.67159,0.001463925,37,-0.407919466,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,8,923440.604,1781.925,518.2264147,944767.018,8588.791073,18291.17354,0.0018861,37,-0.372139385,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,9,767724.239,1467.049,523.3119269,924033.276,8400.302509,18698.59839,0.001587658,37,-0.370790011,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,10,373487.002,732.674,509.7587768,932467.237,8476.974882,17132.52569,0.000785737,37,-0.452023305,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,11,349540.536,689.537,506.9206381,1009946.938,9265.568239,18158.0099,0.000682746,37,-0.472300174,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,40G,12,217722.297,435.445,499.9995338,1122978.693,9850.690289,19456.95794,0.000387759,37,-0.4839012,MPISHI POA,-1.585225924,White A (Low Potential)
CENTRAL,MPISHI POA,5000G,1,208600.971,1390.628,150.004869,1006773.271,8460.279588,15812.4923,0.001381272,37,-0.447092808,MPISHI POA,-1.585225924,Blue B (Stagnant)
CENTRAL,MPISHI POA,5000G,2,0,,,1098685.536,9155.7128,17825.72377,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,3,0,,,947185.319,8308.643149,16444.37594,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,4,0,,,884522.783,7827.635248,14883.07345,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,5,0,,,916193.537,8180.299438,14306.38029,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,6,0,,,967178.115,8873.193716,16279.51417,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,7,0,,,1009149.125,9258.248853,19074.67159,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,8,0,,,944767.018,8588.791073,18291.17354,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,9,0,,,924033.276,8400.302509,18698.59839,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,10,0,,,932467.237,8476.974882,17132.52569,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,11,0,,,1009946.938,9265.568239,18158.0099,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,5000G,12,0,,,1122978.693,9850.690289,19456.95794,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,500G,1,3360585.36,9473.131,354.74917,1006773.271,8460.279588,15812.4923,0.009409399,37,0.064053875,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,2,4341570.026,12795.715,339.2987438,1098685.536,9155.7128,17825.72377,0.011646385,37,0.204199406,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,3,5118517.538,16045.05,319.009136,947185.319,8308.643149,16444.37594,0.016939716,37,0.470459133,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,4,4271626.341,13245.331,322.5005355,884522.783,7827.635248,14883.07345,0.01497455,37,0.364017269,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,5,3671661.498,10739.158,341.8947275,916193.537,8180.299438,14306.38029,0.011721495,37,0.178861355,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,6,2805651.069,8794.641,319.01826,967178.115,8873.193716,16279.51417,0.009093093,37,-0.004825249,MPISHI POA,-1.585225924,Yellow A (Resilient)
CENTRAL,MPISHI POA,500G,7,2902176.169,9132.82,317.7743752,1009149.125,9258.248853,19074.67159,0.00905002,37,-0.006575676,MPISHI POA,-1.585225924,Yellow A (Resilient)
CENTRAL,MPISHI POA,500G,8,5480066.698,17134.898,319.819044,944767.018,8588.791073,18291.17354,0.018136639,37,0.467225731,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,9,3817856.046,11777.904,324.1541149,924033.276,8400.302509,18698.59839,0.01274619,37,0.18063394,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,10,3890841.199,12018.789,323.7298865,932467.237,8476.974882,17132.52569,0.012889235,37,0.206730413,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,11,3936199.378,11754.442,334.869097,1009946.938,9265.568239,18158.0099,0.011638673,37,0.137067541,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,500G,12,3456090.14,10127.053,341.2730377,1122978.693,9850.690289,19456.95794,0.009018028,37,0.014203799,MPISHI POA,-1.585225924,Yellow B (Struggling)
CENTRAL,MPISHI POA,50G,1,0,,,1006773.271,8460.279588,15812.4923,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,2,0,,,1098685.536,9155.7128,17825.72377,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,3,0,,,947185.319,8308.643149,16444.37594,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,4,0,,,884522.783,7827.635248,14883.07345,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,5,0,,,916193.537,8180.299438,14306.38029,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,6,0,,,967178.115,8873.193716,16279.51417,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,7,0,,,1009149.125,9258.248853,19074.67159,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,8,0,,,944767.018,8588.791073,18291.17354,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,9,0,,,924033.276,8400.302509,18698.59839,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,10,0,,,932467.237,8476.974882,17132.52569,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,11,0,,,1009946.938,9265.568239,18158.0099,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,MPISHI POA,50G,12,0,,,1122978.693,9850.690289,19456.95794,,37,,MPISHI POA,-1.585225924,Unclassified
CENTRAL,ONJA,500G,1,0,,,1006773.271,8460.279588,15812.4923,,37,,ONJA,-7.92392453,Unclassified
CENTRAL,ONJA,500G,2,0,,,1098685.536,9155.7128,17825.72377,,37,,ONJA,-7.92392453,Unclassified
CENTRAL,ONJA,500G,3,0,,,947185.319,8308.643149,16444.37594,,37,,ONJA,-7.92392453,Unclassified
CENTRAL,ONJA,500G,4,0,,,884522.783,7827.635248,14883.07345,,37,,ONJA,-7.92392453,Unclassified
CENTRAL,ONJA,500G,5,0,,,916193.537,8180.299438,14306.38029,,37,,ONJA,-7.92392453,Unclassified
CENTRAL,ONJA,500G,6,0,,,967178.115,8873.193716,16279.51417,,37,,ONJA,-7.92392453,Unclassified
CENTRAL,ONJA,500G,7,58997.96,146.185,403.5842255,1009149.125,9258.248853,19074.67159,0.00014486,37,-0.477704888,ONJA,-7.92392453,White A (Low Potential)
CENTRAL,ONJA,500G,8,252410.507,613.328,411.5424487,944767.018,8588.791073,18291.17354,0.000649184,37,-0.436027959,ONJA,-7.92392453,Blue B (Stagnant)
